solution_id,designation,source_id,ra,dec,parallax,pmra,pmdec,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,astrometric_n_obs_al,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error
1636148068921376768,Gaia DR3 2374497786562826752,2374497786562826752,10.00413798282987,-13.631119049314313,-0.2566931769159387,-1.1004494097700246,-2.9178583443729624,0.17761727,0.16596667,0.2187865,0.22096442,0.24884318,232,230,2,18.828974,19.14516,18.36512,,
1636148068921376768,Gaia DR3 2425806256154466816,2425806256154466816,10.004147608879324,-10.216917318654732,0.4709752627870792,-4.753916875145146,-10.634800353007169,0.276635,0.26651174,0.3271392,0.43124813,0.4532199,225,224,1,19.46614,20.442202,18.517923,,
1636148068921376768,Gaia DR3 2370450797793873664,2370450797793873664,10.004157063106838,-16.748270611274748,2.047127846142165,-15.119163930768348,-20.30719186861554,0.106810324,0.07338324,0.14307494,0.1721682,0.14992204,335,334,1,18.009266,19.242037,16.929487,,
1636148068921376768,Gaia DR3 2374501639148502912,2374501639148502912,10.0041717673211,-13.557712501024412,2.08238822810531,1.5839009037486544,-7.868431725207339,1.1275762,0.88563234,1.4413111,1.7698284,1.4723536,115,114,1,20.802452,21.055202,20.205225,,
1636148068921376768,Gaia DR3 2374075574097435776,2374075574097435776,10.004202435172278,-14.863783585421286,,,,7.1979203,2.774989,,,,162,161,1,21.10453,19.986301,18.438711,,
1636148068921376768,Gaia DR3 2363237825421651584,2363237825421651584,10.004202484660215,-18.63942815105973,0.1274105096912212,5.123219115545385,-9.082923005641554,0.14392522,0.07627952,0.1757412,0.22081517,0.18566196,356,356,0,18.303738,18.758402,17.72945,,
1636148068921376768,Gaia DR3 2373973834912356096,2373973834912356096,10.004314044237509,-15.414258963545258,1.8332768370692565,20.243746952155327,-14.330963798048035,0.04082651,0.028658852,0.048576538,0.0696911,0.052199736,282,280,2,15.996185,16.707088,15.181551,,
1636148068921376768,Gaia DR3 2370030127221894400,2370030127221894400,10.004358283293977,-17.923279745813648,3.868190244244935,-8.340340024689812,-38.2221616216366,0.12462937,0.060628615,0.14547728,0.19132248,0.18375611,350,348,2,17.803175,19.135212,16.67342,,
1636148068921376768,Gaia DR3 2374397834083596544,2374397834083596544,10.004377431854412,-14.143246467494995,0.2226534566875184,5.683952987899957,-2.162638798807965,0.13976231,0.10422684,0.16332808,0.23750807,0.17351486,240,234,6,18.143116,18.448782,17.66804,,
1636148068921376768,Gaia DR3 2370135611618185984,2370135611618185984,10.004381461452988,-17.30447691128264,,,,14.186295,6.850803,,,,56,53,3,21.692427,19.527761,18.33757,,
1636148068921376768,Gaia DR3 2362931615728365056,2362931615728365056,10.004382298621906,-19.511016737304267,,,,14.751838,10.621283,,,,52,51,1,21.245611,20.667015,21.039288,,
1636148068921376768,Gaia DR3 2370250132626295552,2370250132626295552,10.00439259638296,-16.977593220153665,-0.8917631217024033,1.9073223493377025,-3.947795372185832,0.8421684,0.6395757,1.1002332,1.0715288,1.489896,208,204,4,20.65332,21.002472,20.176142,,
1636148068921376768,Gaia DR3 2369270673924369664,2369270673924369664,10.00440399443339,-18.1452216562693,1.1236345388110598,10.740773966701452,-7.0320258246169125,0.24821767,0.15608901,0.31310225,0.3282733,0.35958987,356,355,1,19.13754,20.371693,18.055447,,
1636148068921376768,Gaia DR3 2370030024142674944,2370030024142674944,10.004414534022942,-17.942255172736527,0.6656204653130757,23.284061379825918,-20.641932549812854,0.15908416,0.08019438,0.18922937,0.21294902,0.2123364,359,355,4,18.172878,18.754847,17.486341,,
1636148068921376768,Gaia DR3 2377214271773384064,2377214271773384064,10.004423063071703,-11.601082120182546,3.3757541840387915,41.77975695355346,14.43446853126575,0.037892554,0.03734565,0.04849779,0.051163197,0.057784032,213,210,3,15.98732,17.134602,14.915061,,
1636148068921376768,Gaia DR3 2362931375210196608,2362931375210196608,10.004437227918396,-19.52874526379684,,,,3.5704112,1.5304908,,,,111,111,0,20.968777,21.028225,19.87016,,
1636148068921376768,Gaia DR3 2370028477954474752,2370028477954474752,10.004462627613895,-18.00262757911193,-0.0348776754732568,-1.8006461463968078,-3.083375899169215,0.9981901,0.46257377,1.1886069,1.2372552,1.2196002,298,298,0,20.604874,20.627184,20.216919,,
1636148068921376768,Gaia DR3 2377312987301727488,2377312987301727488,10.004472975707694,-11.163204223593567,0.0379219981372577,-1.4594011434115992,-4.036355776991222,0.031029128,0.026923485,0.037968338,0.039594352,0.039770644,236,236,0,15.490142,16.137291,14.721327,,
1636148068921376768,Gaia DR3 2374443257657965824,2374443257657965824,10.004478419824451,-13.771448956256188,0.3867136502373446,-0.7316354388889872,0.9731321083327976,0.3338556,0.30858237,0.4318393,0.4167395,0.51365227,237,237,0,19.547934,20.964552,18.395525,,
1636148068921376768,Gaia DR3 2370455432062866560,2370455432062866560,10.004566119653356,-16.647943678688105,0.1270488202124579,-2.7771630058546526,-11.58422366550004,0.23875378,0.15379584,0.32907966,0.404198,0.37122768,351,351,0,19.216522,19.541662,18.827936,,
1636148068921376768,Gaia DR3 2377212381987775104,2377212381987775104,10.004617310709088,-11.698835574215453,0.29207177983153,4.807735248895639,-7.89497929070497,0.09985334,0.09114547,0.12725462,0.14729889,0.13915257,184,183,1,17.345615,17.667572,16.85145,,
1636148068921376768,Gaia DR3 2377715408557831808,2377715408557831808,10.004626918316696,-10.716004058828108,0.5032655975536362,-4.540743038186848,-13.587928115600617,0.06396267,0.05936825,0.07902297,0.09320472,0.100514956,165,165,0,16.773317,17.119438,16.258394,,
1636148068921376768,Gaia DR3 2377011716820936704,2377011716820936704,10.00464794751485,-11.93524145103143,-0.180420490859453,1.5462241755905894,-3.60464314204696,0.3628482,0.3146913,0.47869414,0.52058685,0.4653594,165,163,2,19.356136,19.721514,18.99605,,
1636148068921376768,Gaia DR3 2370563703893772800,2370563703893772800,10.004695020038064,-15.9560769477018,3.5187172075989457,6.964362292525487,-13.93522436860304,0.9980147,0.9092242,1.3785269,1.2857115,1.8026608,149,147,2,20.738049,21.552635,19.700361,,
1636148068921376768,Gaia DR3 2363258101962332928,2363258101962332928,10.004730871816882,-18.35894386495326,,,,8.2687025,6.2510705,,,,62,62,0,21.080658,21.559023,20.498274,,
1636148068921376768,Gaia DR3 2377713995512759552,2377713995512759552,10.004762625803444,-10.77228492410724,0.8986612172942356,7.205902490671636,-9.305946169357664,0.7940563,0.5686176,1.0182388,1.1303072,0.9385048,184,184,0,20.3542,20.722063,19.363985,,
1636148068921376768,Gaia DR3 2369269509988863360,2369269509988863360,10.004771845700471,-18.195382032660405,6.058846901032315,61.96507144947871,-3.4773459689762936,0.07081855,0.04346983,0.088783056,0.09673411,0.1036372,378,376,2,17.27408,18.831625,16.063005,,
1636148068921376768,Gaia DR3 2370254874270218368,2370254874270218368,10.00480112057709,-16.925958325572726,1.7602053633804715,23.827430620763728,-18.704382868898143,0.31532153,0.19463831,0.4105558,0.39166862,0.42793307,334,329,5,19.459026,20.65384,18.305296,,
1636148068921376768,Gaia DR3 2376827759076218240,2376827759076218240,10.004814339213754,-12.760484646347916,,,,35.07599,5.6631894,,,,49,49,0,21.121344,21.310112,19.897924,,
1636148068921376768,Gaia DR3 2370048582696502784,2370048582696502784,10.00482978758719,-17.749646019134207,,,,5.863352,0.8495342,,,,124,124,0,20.867634,21.000792,19.955553,,
